Idx,numbers,categorys,times,dates
78600,13,13,1,13
78602,12,12,1,11
78603,21,14,2,12
78604,12,12,1,11
78605,12,12,2,11
78606,2,2,1,52
78611,12,12,1,8
78613,12,12,1,10
78615,12,12,1,36
78616,2,2,1,16
78617,17,14,2,26
78620,2,2,1,11
78631,2,2,1,45
78633,12,12,1,127
78634,12,12,2,11
78638,12,12,1,70
7864,10,9,1,21
78649,13,13,2,3
78651,12,12,1,18
78654,12,12,1,11
78659,22,11,6,13
78661,13,13,1,10
78663,2,2,1,42
78664,4,4,2,11
78667,13,13,1,10
78669,2,2,1,28
78671,13,12,2,11
78684,14,13,2,11
78687,2,2,1,2
78688,12,12,1,11
7869,10,9,1,17
78690,14,13,2,12
78696,12,12,1,26
78697,13,13,1,11
78698,2,2,1,11
78699,22,19,3,2
787,18,12,3,6
78701,11,11,1,11
78702,2,2,1,12
78703,12,12,1,11
78706,2,2,1,11
78710,12,12,1,11
78715,12,12,1,11
78720,11,11,1,11
78721,27,15,1,11
78730,14,13,1,11
78731,12,12,1,45
78733,2,2,1,11
78735,13,13,1,2
78737,13,13,2,7
78739,20,13,2,20
7874,10,9,1,7
78741,14,13,1,11
7875,14,13,1,17
78752,13,13,2,11
78758,12,12,1,12
78766,21,16,3,11
78769,13,13,1,11
7877,10,9,1,20
78771,18,13,3,11
78773,16,15,2,2
78777,2,2,1,15
78778,7,5,3,29
78787,12,12,1,11
78792,15,15,2,11
78794,2,2,1,12
78795,2,2,1,11
78796,12,12,1,12
78797,16,15,2,494
78798,3,3,2,11
7880,11,10,2,20
78803,12,12,1,12
78809,13,13,1,11
7881,16,13,2,17
78815,13,13,1,10
78818,12,12,1,5
78822,14,13,2,12
78824,10,10,2,8
78830,14,13,3,233
78831,2,2,1,11
78835,2,2,1,12
78836,12,12,1,44
78838,12,12,1,10
78839,14,14,1,12
7884,10,9,1,2
78841,3,3,2,13
78843,2,2,1,11
78847,12,12,1,12
78852,12,12,1,11
78853,14,13,2,11
78856,14,12,2,11
78858,2,2,1,49
78860,3,3,2,12
78869,13,13,2,29
78872,5,4,3,6
78874,2,2,1,11
78879,12,12,1,10
7888,9,9,1,18
78881,2,2,1,10
78886,11,11,1,9
78887,12,12,1,10
78888,5,5,2,10
78891,6,6,2,9
78892,2,2,1,59
78893,13,13,2,11
78896,13,13,2,9
789,16,14,2,5
78904,14,13,2,5
78905,2,2,1,10
78907,13,13,2,51
78908,9,9,2,9
78912,2,2,1,10
78913,12,12,2,10
78914,2,2,1,11
78915,12,12,1,10
78926,2,2,1,10
78929,11,11,1,11
78930,13,13,1,6
78936,12,12,1,10
78938,27,20,2,139
78942,12,12,1,10
78943,2,2,1,18
78947,19,16,4,1
78948,13,13,1,10
78950,13,13,1,10
78954,5,4,2,29
78956,12,12,1,29
78961,14,13,1,10
78962,13,13,1,10
78976,12,12,1,10
78978,14,13,2,4
78981,12,12,1,45
78982,13,13,2,45
78984,12,12,1,10
78987,11,11,1,11
78988,2,2,1,10
78992,14,14,1,11
78993,12,12,1,11
78997,12,12,1,10
78998,12,12,1,10
79003,12,12,2,10
79007,12,12,1,128
79010,17,12,4,19
79011,12,12,1,11
79013,12,12,2,10
79014,12,12,1,11
79016,13,13,2,2
79017,12,12,1,11
79020,21,16,2,247
79025,12,12,1,11
79027,15,15,3,0
79028,12,12,1,10
79029,13,13,2,10
79035,12,12,1,10
79037,15,12,2,22
79040,16,13,2,181
79041,13,13,1,11
79042,11,10,2,5
79046,12,12,1,10
79047,24,12,1,46
79050,13,13,1,46
79055,10,9,1,266
79057,15,13,3,10
79058,18,15,2,12
79062,12,12,1,15
79065,12,12,1,10
79066,18,13,3,1
79070,14,13,1,10
79075,13,13,1,11
79076,15,13,3,17
79080,11,10,2,227
79082,2,2,1,11
79084,13,13,1,9
79086,12,12,1,10
79087,18,14,3,5
7909,12,11,1,5
79091,12,12,1,10
79094,2,2,1,11
79097,13,13,1,11
791,14,11,2,3
79100,12,9,1,10
79101,12,12,1,11
79102,2,2,1,10
79106,14,13,2,23
79108,2,2,1,11
79109,13,13,2,22
79110,11,11,1,11
79112,12,12,1,10
79113,13,13,2,9
79115,15,12,2,13
79117,12,12,1,11
79120,2,2,1,10
79121,14,13,1,11
79128,12,12,1,27
79129,2,2,1,10
79130,12,12,1,23
79132,15,14,2,151
79135,13,13,2,11
79136,2,2,1,11
79137,12,12,1,10
79140,14,13,3,6
79141,12,12,1,10
79144,12,12,1,12
79145,28,17,4,56
7915,10,9,1,6
79154,13,13,2,10
79158,13,13,2,47
79161,16,13,2,5
79162,12,12,1,11
79163,13,13,2,165
79169,15,13,2,177
79175,9,9,1,6
79177,2,2,1,11
7918,10,9,1,18
79184,12,12,1,11
79186,10,10,1,10
79187,13,13,2,10
79190,16,13,3,3
79191,13,13,2,10
79192,12,12,1,10
79196,2,2,1,10
79197,12,12,1,11
79203,3,3,2,5
79204,13,13,2,11
79205,13,13,2,10
79207,16,15,2,10
7921,10,8,3,20
79213,12,12,1,10
79214,13,13,2,63
79215,14,13,2,11
79217,12,12,1,10
79224,2,2,1,11
79226,14,14,1,11
79229,12,12,2,10
79230,12,12,1,11
79231,14,13,1,11
79235,12,12,1,11
79238,13,13,2,11
79240,2,2,1,11
79245,12,12,1,11
79247,15,13,2,10
79251,9,9,2,27
79258,2,2,1,11
79259,15,13,2,10
79261,12,12,1,37
79264,12,12,1,11
79266,12,12,1,11
79267,2,2,1,14
79268,2,2,1,11
79272,2,2,1,14
79274,12,12,1,11
79277,12,12,1,11
79278,11,11,1,11
7928,14,10,2,6
79285,13,13,2,10
79289,12,12,1,10
79292,14,14,2,10
79296,2,2,1,10
79297,41,21,4,8
79298,13,13,2,15
79300,12,12,2,10
79304,9,9,2,7
79307,12,12,1,11
79310,13,13,1,10
79313,17,15,3,10
79315,2,2,1,10
79316,48,17,4,6
79317,15,13,3,10
7932,9,9,1,7
79320,2,2,1,10
79321,15,13,2,10
79322,2,2,1,11
79328,2,2,1,10
79332,2,2,1,10
79334,2,2,1,10
79338,12,12,1,10
79340,12,12,1,10
79341,2,2,1,10
79343,12,12,1,29
79346,12,12,1,10
7935,16,13,1,6
79350,27,15,7,18
79353,2,2,1,10
79355,11,11,1,10
79357,5,5,2,49
79358,2,2,1,10
79360,12,12,1,10
79361,2,2,1,10
79362,2,2,1,10
79364,12,12,1,10
79365,12,12,1,10
79366,2,2,1,11
79368,15,14,2,67
79371,13,13,2,10
79374,12,12,1,10
79378,12,12,1,10
79383,20,17,2,10
79384,2,2,1,10
79387,2,2,1,58
79395,12,12,1,11
79403,12,12,1,9
79404,12,12,1,10
79405,12,12,1,10
79407,12,12,1,86
79408,20,16,2,12
79410,23,14,5,2
79414,16,13,3,11
79415,10,10,2,9
79419,12,12,1,10
79421,16,13,2,10
79422,23,20,3,9
79424,12,12,1,10
79427,18,14,2,10
79428,11,11,1,10
79430,2,2,1,10
79436,12,12,1,10
79438,2,2,1,10
79439,16,15,4,10
79440,12,12,1,10
79450,14,13,1,10
79455,15,12,1,10
79457,2,2,1,10
79463,12,12,1,10
79470,12,12,1,158
79473,12,12,1,60
79475,12,12,1,10
79479,12,12,1,10
79486,26,13,2,3
79489,12,12,1,14
79493,2,2,1,10
79495,12,12,1,10
795,16,11,4,0
7950,20,14,2,4
79504,2,2,1,10
79505,15,13,3,109
79509,2,2,1,10
79510,2,2,1,10
79512,13,13,2,8
79518,12,12,1,16
7952,13,10,1,6
79524,11,11,1,10
79526,2,2,1,10
79527,12,12,1,10
79529,14,13,2,11
7953,17,10,4,3
79530,39,19,9,182
79532,2,2,1,10
79534,14,13,2,57
79536,12,12,1,10
79537,12,12,1,34
79539,2,2,1,10
7954,12,11,1,44
79541,12,12,1,10
79542,24,13,3,10
79543,14,14,2,10
79544,12,12,1,10
79549,2,2,1,10
7955,10,9,1,5
79550,15,13,3,1
79554,12,12,1,111
79569,10,10,2,38
79570,11,11,1,11
79574,12,12,1,10
7958,21,11,1,5
79583,13,13,2,19
79590,12,12,1,11
79591,13,13,2,10
79595,12,12,1,32
7960,7,6,1,2
79603,19,14,3,1
79608,14,13,2,10
79609,12,12,1,13
79612,2,2,1,14
79616,13,13,1,10
79618,14,9,2,4
79620,13,12,1,11
79623,16,13,2,11
79626,9,9,2,3
79630,16,14,1,13
79634,9,9,2,10
79638,2,2,1,10
79639,15,12,2,4
79640,16,14,1,11
79656,12,12,1,10
79658,11,11,1,11
7966,25,13,2,3
79663,12,12,1,14
79667,12,12,1,17
79669,14,13,1,8
79674,8,8,3,7
79678,2,2,1,14
79679,15,13,4,10
79684,16,13,2,10
79685,13,13,2,10
79688,12,12,1,11
79689,13,13,2,11
79691,12,12,1,11
79695,12,12,1,11
797,12,11,2,3
79702,12,12,1,10
79706,13,13,2,10
79707,12,12,1,11
79714,10,9,2,281
79716,2,2,1,11
7972,10,9,2,21
79720,14,13,2,10
79724,12,12,1,14
79727,12,12,1,88
79728,12,12,1,11
7973,10,9,1,5
79733,12,12,1,12
79734,10,10,2,14
79736,12,12,1,9
79737,12,12,1,10
79741,11,11,1,9
79746,15,13,2,15
79750,2,2,1,10
79751,12,12,1,12
79752,10,9,3,8
7976,11,10,2,5
79761,13,13,2,12
79762,16,12,2,10
79765,2,2,1,9
79767,2,2,1,9
79768,13,10,3,45
79772,2,2,1,10
79773,2,2,1,12
79774,16,13,4,4
79775,12,12,2,4
79777,2,2,1,12
79778,2,2,1,9
79779,14,13,2,4
7978,10,9,1,2
79782,2,2,1,12
79784,2,2,1,12
79785,2,2,1,78
79787,22,15,4,2
79789,12,12,1,148
79790,12,12,1,9
79795,11,11,1,11
7980,10,9,1,5
79800,2,2,1,12
79802,2,2,1,14
79806,12,12,1,10
79818,12,12,1,12
79819,2,2,1,10
7982,10,9,1,19
79823,2,2,1,9
79827,19,16,4,19
79828,15,14,1,9
7983,17,13,1,21
79832,7,7,2,4
79834,18,17,2,7
79836,2,2,1,12
79842,12,12,1,11
7985,10,9,1,5
79850,12,12,1,9
79853,2,2,1,12
79859,12,12,1,8
7986,16,13,1,19
79860,16,13,1,8
79863,2,2,1,10
79867,11,9,2,246
79868,14,13,3,19
7987,10,9,2,3
79876,11,10,2,2
79881,34,13,8,182
79882,18,15,2,2
79884,12,12,1,9
79886,12,12,1,9
79889,13,13,1,13
79892,12,12,1,12
79894,2,2,1,10
79895,2,2,1,13
79898,12,12,1,12
79902,12,12,1,10
79905,33,18,6,69
79906,12,12,1,8
79911,2,2,1,13
79912,12,12,1,12
7992,12,10,3,9
79920,13,13,2,5
79924,15,13,1,12
79929,12,12,1,10
79937,12,12,1,27
79938,13,11,2,2
79944,13,13,2,1
79945,12,12,1,10
79946,10,9,2,1
79947,13,13,2,16
79949,12,12,1,9
7995,10,9,1,5
79955,19,14,2,1
79956,15,14,1,9
79958,2,2,1,13
79960,2,2,1,10
79964,12,12,1,10
79965,12,12,1,72
79968,12,12,1,12
79970,12,12,1,10
79972,12,12,1,10
79974,12,12,1,10
79975,12,12,1,14
79976,12,12,1,83
79980,12,12,1,10
79981,12,12,1,10
79987,13,13,2,10
79990,2,2,1,13
79993,15,15,2,0
79994,15,13,2,7
79996,13,13,2,1
8,14,11,2,2
80,11,11,1,4
8000,11,10,1,4
80004,12,12,1,10
80005,2,2,1,10
80009,19,14,4,3
8001,12,11,2,33
80013,12,12,2,3
80017,13,13,2,9
8002,10,9,1,19
80025,12,12,1,10
80026,13,13,2,4
80032,2,2,1,11
80035,12,12,1,14
80039,2,2,1,10
8004,19,9,1,6
80041,5,5,3,2
80046,13,13,1,9
80053,12,12,1,9
80056,12,12,2,78
80057,12,12,1,11
80059,19,12,3,23
80060,12,12,1,36
80062,12,12,1,10
80063,18,16,3,27
80064,13,13,2,5
80065,13,13,2,2
80067,2,2,1,10
8007,23,14,5,5
80076,2,2,1,14
80077,2,2,1,9
80082,16,14,3,3
80083,12,12,1,22
80085,12,12,1,11
80089,12,12,1,14
8009,11,10,1,5
80090,12,12,1,9
80091,12,12,1,115
80093,12,12,1,116
80094,14,13,2,0
80098,30,15,2,103
80101,12,12,1,9
80102,2,2,1,9
80105,2,2,1,9
80111,13,13,2,1
80116,4,4,2,8
80117,13,13,1,11
80119,2,2,1,12
8012,11,10,2,21
80120,6,5,2,1
80122,11,11,1,10
80124,13,13,1,17
80130,2,2,1,9
80135,18,13,1,24
80139,12,12,1,8
8014,13,10,2,4
80142,12,12,1,10
80148,12,12,1,103
8015,19,9,1,5
80153,31,20,3,142
80156,21,13,3,2
80159,2,2,1,11
80160,12,12,1,9
80165,12,12,1,10
80166,11,11,1,9
80174,11,11,1,10
80175,13,13,1,11
80176,12,12,1,11
80179,12,12,1,9
80182,12,12,2,7
80184,2,2,1,9
80185,12,12,1,9
80187,2,2,1,12
80191,10,10,2,9
80192,13,13,2,8
802,18,15,2,31
8020,9,9,1,6
80204,12,12,1,12
80205,13,13,1,8
80210,2,2,1,11
80211,12,12,1,11
80212,2,2,1,9
80214,13,13,1,6
80215,12,12,1,9
80216,12,12,1,58
80217,17,15,2,9
80218,12,12,1,32
80219,14,13,2,6
80225,12,12,1,8
8023,11,10,2,17
80230,12,12,1,9
80237,13,13,1,9
80239,13,13,2,1
8024,10,9,1,4
80243,2,2,1,11
80244,15,14,2,1
80248,14,13,1,12
80249,15,14,2,3
8025,10,9,1,5
80250,12,12,1,11
80252,2,2,1,9
80254,12,12,1,11
80256,14,13,2,6
80259,2,2,1,10
80261,16,16,1,9
80262,2,2,1,13
80263,2,2,1,9
80264,12,12,1,11
80267,12,12,1,9
80271,14,13,3,7
80274,15,13,1,15
80275,12,12,1,27
80276,13,13,1,11
80277,12,12,1,9
80280,12,12,1,8
80281,12,12,1,12
80283,2,2,1,12
80284,12,12,1,8
80287,12,12,1,11
80291,14,13,3,2
80294,12,12,1,8
80298,12,12,1,9
803,13,13,2,4
80300,2,2,1,11
80301,12,12,1,11
80306,2,2,1,9
80307,16,14,3,48
80308,12,12,1,10
8031,37,17,3,10
80312,13,13,2,5
80314,9,9,2,12
80315,12,12,1,12
8032,10,10,2,22
80322,12,12,1,9
80323,2,2,1,9
80326,12,12,1,9
8033,10,9,1,7
80331,11,11,1,9
80334,11,11,1,13
80336,2,2,1,28
80338,18,13,6,0
80339,12,12,1,8
80340,15,13,2,2
80341,16,14,1,50
80343,2,2,1,9
80346,15,14,3,2
80347,13,13,1,11
80349,13,13,1,9
80353,13,13,1,8
80355,15,13,2,3
80358,13,13,1,12
8036,23,14,4,6
80367,12,12,1,8
8037,54,16,3,16
80372,12,12,1,9
80373,2,2,1,15
80376,13,13,1,7
80379,12,12,1,10
8038,10,9,1,6
80381,12,12,1,14
80382,12,12,1,10
80383,12,12,1,9
80384,12,12,1,11
80386,4,4,2,8
80389,14,13,2,7
80393,2,2,1,13
80394,15,13,1,8
80396,2,2,1,11
80398,18,14,2,4
80399,13,13,1,12
8040,14,12,2,4
80400,13,13,1,9
80402,12,12,1,10
80406,2,2,1,12
80407,15,13,2,9
80411,12,12,1,9
80419,14,13,2,1
80421,14,13,1,14
80425,2,2,1,7
80428,4,4,2,44
80429,12,12,2,11
80430,2,2,1,11
80431,11,11,1,8
80436,12,12,1,8
80437,2,2,1,11
80445,12,12,1,8
80451,12,12,1,9
80454,13,13,1,11
80457,12,12,1,8
80461,21,13,2,7
80462,12,12,1,8
80465,2,2,1,12
80468,2,2,1,11
8047,13,12,3,18
80475,14,13,1,10
80476,12,12,1,10
8048,21,16,3,22
80480,15,13,2,24
80481,2,2,1,10
80483,2,2,1,11
80485,10,10,2,8
80489,12,12,1,76
80493,11,11,1,8
80496,19,15,2,10
805,30,19,5,222
80503,17,13,3,11
80505,12,12,1,53
80507,2,2,1,8
80510,12,12,1,9
80513,12,12,1,7
80514,2,2,1,11
80515,9,9,2,11
80517,2,2,1,14
80518,12,12,2,7
80521,13,13,1,82
80524,12,12,1,11
80527,2,2,1,8
80531,2,2,1,10
80533,31,18,5,4
80538,17,14,2,10
8054,12,11,2,9
80541,2,2,1,12
80544,11,11,1,10
80546,12,12,1,13
80552,13,13,2,10
80553,12,12,1,6
80554,12,12,1,23
80558,12,12,1,11
80561,14,13,2,1
80562,2,2,1,12
80564,11,11,1,7
80566,17,13,3,8
80567,12,12,1,9
80571,2,2,1,10
80572,12,12,1,7
80578,14,14,2,8
80579,14,13,1,9
80580,12,12,1,11
80584,12,12,1,11
80586,8,8,2,58
80589,3,3,2,7
80591,12,12,1,8
80593,14,13,2,13
80594,12,12,1,9
80596,15,13,2,9
80601,44,15,5,11
80604,12,12,1,9
80605,2,2,1,14
80609,12,12,1,10
80616,2,2,1,23
8062,12,12,2,4
80623,12,12,1,27
80628,2,2,1,11
80635,12,12,1,9
80640,12,12,1,9
80647,2,2,1,10
8065,14,12,2,16
80650,2,2,1,10
80652,12,12,1,10
80655,12,12,1,11
80662,10,10,2,11
80663,13,12,2,9
8067,30,10,3,3
80671,16,13,4,7
80672,2,2,1,9
80677,2,2,1,10
80678,12,12,1,7
80679,12,12,1,26
80683,11,9,2,10
80685,14,13,1,10
80687,17,16,3,10
80688,2,2,1,10
80691,16,13,3,9
80693,12,12,1,9
80694,14,13,2,11
80695,12,12,1,8
80696,26,16,4,7
80698,19,16,3,11
80699,2,2,1,10
80700,14,13,2,8
80702,32,23,2,547
80703,2,2,1,8
80704,12,12,1,88
80708,12,12,1,9
80709,12,12,1,10
8071,8,5,1,502
80710,14,13,1,8
80711,16,13,1,7
80713,13,13,1,8
80714,12,12,1,9
80718,12,10,1,10
80719,12,12,1,9
8072,14,12,3,28
80722,2,2,1,10
80725,12,12,1,9
80727,12,12,1,11
80728,12,12,1,8
80732,2,2,1,14
80735,2,2,1,13
80744,12,12,1,67
80748,12,12,1,7
80753,12,12,1,11
80754,2,2,1,10
80757,2,2,1,10
80758,2,2,1,8
8076,24,14,3,60
80764,2,2,1,11
80765,12,12,1,10
80767,14,13,2,9
80769,2,2,1,10
80770,14,14,2,24
80776,12,12,1,9
80777,2,2,1,12
80778,2,2,1,9
80779,14,13,1,12
80780,16,13,2,9
80783,12,12,1,15
80789,12,12,1,9
80794,2,2,1,8
80795,14,13,1,8
808,14,11,3,27
80800,14,13,1,10
80802,11,11,1,7
80804,12,12,1,7
80808,12,12,1,6
8081,11,10,2,19
80812,12,12,1,7
80813,14,13,1,9
80815,12,12,1,11
80817,12,12,1,8
80820,10,10,2,10
80823,12,12,1,8
80825,12,12,1,9
80826,12,12,1,86
8083,15,12,3,0
80830,13,13,1,20
80831,21,20,3,10
80832,9,9,2,10
80833,12,12,1,10
80842,12,12,1,7
80846,13,13,2,9
80849,12,12,1,7
80850,2,2,1,10
80852,12,12,1,8
8086,10,9,1,5
80861,12,12,2,10
80863,2,2,1,10
80864,12,12,1,10
80867,2,2,1,9
80872,27,17,6,7
80873,12,12,1,10
80874,14,13,2,10
80876,15,12,2,8
80877,11,11,1,9
80879,13,13,1,7
80882,2,2,1,9
80885,2,2,1,9
80888,12,12,1,32
80892,19,17,2,68
80893,12,12,1,9
80900,12,12,1,8
80902,14,10,3,10
80903,2,2,1,10
80904,13,13,1,7
80905,2,2,1,9
80908,2,2,1,9
80911,6,5,2,40
80912,12,12,1,10
80913,2,2,1,9
80914,12,12,1,9
80915,12,12,1,7
80917,11,11,1,10
80919,12,12,1,6
80924,11,11,1,8
80928,12,12,1,10
8093,8,8,1,22
80932,12,12,1,6
80945,12,12,2,9
80946,2,2,1,7
80949,12,12,1,10
8095,12,10,3,19
80950,12,12,1,9
80951,20,14,1,8
80959,2,2,1,10
80962,14,14,2,3
80963,15,12,1,9
80966,12,12,1,6
8097,12,11,2,22
80970,12,12,1,9
80971,2,2,1,9
80974,14,13,1,7
80975,2,2,1,10
80976,21,15,3,9
80979,13,13,1,7
8098,11,10,1,4
80980,12,12,1,10
80982,13,13,2,20
80983,11,11,1,9
80989,13,13,2,154
8099,11,10,2,143
80992,20,17,4,8
80996,2,2,1,9
80997,12,12,1,9
80999,12,12,1,10
81,13,12,2,5
81001,13,13,2,8
81004,19,14,1,12
81007,2,2,1,10
81011,2,2,1,9
81015,2,2,1,9
81017,12,12,1,12
81018,13,13,2,10
81020,12,12,1,20
81030,12,12,1,14
81032,2,2,1,9
81036,15,13,3,9
81043,35,16,4,10
81045,13,13,1,29
81046,12,12,1,7
81048,12,12,1,11
81050,11,11,1,8
81051,14,14,2,9
81055,12,12,1,6
81056,2,2,1,10
81057,12,12,1,8
81059,13,13,2,8
8106,24,17,3,19
81060,11,11,1,6
81067,28,10,6,3
81070,21,13,5,16
81071,12,12,1,9
81073,20,16,7,60
8108,10,9,2,15
81085,16,15,2,10
81091,14,12,2,10
81092,12,12,1,6
81095,2,2,1,10
81096,4,3,3,9
81098,2,2,1,10
81099,14,13,1,175
81101,17,14,3,7
81102,12,12,1,119
81107,12,12,1,10
81108,13,13,1,7
81109,38,21,5,727
81120,2,2,1,14
81121,12,12,1,8
81122,14,14,2,4
81126,12,12,1,8
81128,14,13,4,7
81129,2,2,1,12
81133,12,12,1,9
81134,17,14,3,11
81137,2,2,1,9
81139,14,13,3,9
81140,14,13,1,7
81141,12,12,1,10
81143,12,12,1,9
81146,12,12,1,9
81147,10,10,2,9
81148,12,12,1,7
81151,2,2,1,10
81154,12,12,1,8
81156,12,12,1,8
81165,18,13,2,8
8117,13,12,2,17
81170,14,13,2,18
81171,2,2,1,8
8118,26,19,5,16
81187,15,13,3,3
81188,2,2,1,8
81192,14,13,2,8
81195,14,13,1,7
81196,2,2,1,9
81198,2,2,1,9
81202,2,2,1,10
81203,2,2,1,9
81206,2,2,1,8
81208,2,2,1,9
8121,21,13,4,119
81216,14,13,2,8
81217,14,13,1,9
81218,10,10,2,22
8122,13,12,2,4
81220,3,2,2,0
81224,14,13,2,23
81228,2,2,1,8
81229,2,2,1,83
81235,20,15,6,2
81248,13,13,2,1
81249,17,13,2,8
81251,18,16,4,105
81252,12,12,1,7
81253,13,13,1,5
81254,23,19,4,118
81258,4,2,1,8
81262,12,12,1,8
81268,12,12,1,8
81269,14,13,2,7
8127,22,18,3,0
81279,12,12,1,5
81281,14,13,1,9
81282,13,13,2,11
81289,12,12,1,8
81295,12,12,1,7
81304,26,19,4,45
81307,2,2,1,8
81309,14,13,1,10
81313,13,13,2,8
81319,14,11,1,6
81325,12,12,1,7
81328,14,13,2,25
8133,16,13,2,1
81330,2,2,1,15
81334,2,2,1,8
81336,14,13,2,5
81340,15,14,2,140
81343,11,11,1,5
81344,14,13,1,9
81345,13,13,1,9
81346,14,12,2,9
81349,14,13,2,11
81351,15,14,2,3
81352,14,13,2,7
81353,2,2,1,24
81354,12,12,1,5
81358,12,12,1,8
81367,17,14,2,5
81368,19,13,3,7
8137,13,10,2,4
81377,2,2,1,9
81379,20,16,4,0
81381,2,2,1,47
81382,2,2,1,9
81383,12,12,1,5
81386,12,12,1,5
81389,2,2,1,9
81390,14,13,2,7
81392,13,13,2,11
81393,12,12,1,9
81394,12,12,2,9
81397,2,2,1,14
81399,15,13,1,12
8140,10,9,1,17
81402,14,14,2,10
81403,19,15,1,8
81405,3,3,2,3
81408,14,14,2,4
81415,2,2,1,8
8142,20,16,4,173
81420,13,13,1,7
81423,11,11,1,7
81427,17,13,2,9
81430,4,4,2,7
81434,12,12,1,8
81435,12,12,1,11
81436,13,13,1,7
81437,18,15,3,6
8144,14,13,1,4
81443,12,12,1,8
81445,12,12,1,5
81447,14,13,1,7
8145,42,12,2,45
81450,14,13,2,2
81452,16,14,1,109
81460,4,2,1,10
81465,12,12,1,7
81467,15,15,2,8
81468,16,13,2,17
81469,12,12,1,101
81470,12,12,1,9
81471,12,12,1,8
81472,13,13,1,5
81473,12,12,1,7
81477,12,12,1,7
81478,12,12,1,9
81479,12,12,1,9
81481,12,12,1,8
81485,14,14,2,148
81486,2,2,1,33
81487,12,12,1,8
81496,12,12,1,7
81497,2,2,1,29
815,11,11,1,3
81501,12,12,1,7
81506,2,2,1,9
81510,12,12,1,12
81514,2,2,1,9
81515,12,12,1,8
81516,17,14,1,7
81518,6,3,4,2
81519,17,13,2,9
81525,11,11,1,10
81529,3,3,2,9
81534,13,13,2,8
81536,2,2,1,9
8154,10,9,2,14
81543,2,2,1,10
81547,15,13,4,2
81553,12,12,1,7
81557,2,2,1,37
81558,2,2,1,8
8156,15,11,2,17
81570,21,19,2,3
81572,12,12,1,9
81573,14,13,2,17
81576,2,2,1,8
81578,12,12,1,9
81579,13,13,2,3
81583,12,12,1,10
81584,12,12,2,7
81586,12,12,2,2
81588,13,13,1,4
8159,10,9,1,2
81590,16,15,1,7
81597,12,12,1,9
81598,12,12,1,8
816,18,13,5,1
81600,12,12,1,82
81603,2,2,1,10
81605,14,13,1,8
81609,17,13,4,12
81613,12,12,1,7
81617,16,13,2,51
81618,12,12,1,8
8162,20,13,4,35
81621,12,12,1,8
81625,12,12,1,8
81627,15,14,3,0
81628,2,2,1,7
81631,16,15,4,23
81634,15,15,2,51
81636,16,16,3,12
81639,12,12,1,4
8164,11,9,2,0
81641,15,13,1,7
81645,13,12,2,2
81649,15,13,1,7
81654,14,13,3,6
81655,12,12,1,7
81657,12,12,1,6
81658,2,2,1,9
81659,26,12,3,15
81660,12,12,1,8
81661,9,9,2,3
81666,12,12,1,10
8167,9,9,1,1
81672,2,2,1,9
81674,2,2,1,8
81675,24,18,3,17
81678,13,13,2,6
8168,9,9,1,16
81684,9,9,2,2
81687,7,7,2,1
81689,7,3,5,4
8169,10,9,1,36
81690,12,12,1,17
81692,12,12,1,8
81696,12,12,1,7
817,14,11,2,3
81700,16,13,2,17
81703,16,11,1,7
81705,12,12,1,7
81709,15,12,1,7
8171,19,13,1,14
81710,9,9,2,53
81714,12,12,1,8
81718,18,16,3,1
81719,2,2,1,7
81724,13,13,1,11
81725,14,13,3,49
81726,14,14,2,29
81728,12,12,1,6
81729,2,2,1,7
81730,12,12,1,8
81732,30,18,3,11
81733,13,13,1,14
81734,2,2,1,54
8174,12,10,2,12
81740,12,12,1,10
81744,13,13,1,8
8175,10,9,1,41
81750,14,13,1,9
81752,21,13,3,0
81755,25,18,2,125
81758,13,13,1,38
8176,10,9,1,6
81762,12,12,1,8
81763,12,12,1,8
81764,15,15,1,9
81768,12,12,1,7
81770,12,12,1,7
81771,12,12,1,30
81773,12,12,1,6
81777,14,13,1,8
81778,12,12,1,6
81783,29,21,3,407
81786,12,12,1,18
81789,22,17,1,11
81791,11,9,3,3
81799,11,11,1,7
81803,2,2,1,8
81804,10,9,1,284
81805,12,12,1,7
81808,12,12,1,6
81811,13,13,2,1
81819,2,2,1,82
81820,11,11,1,10
81821,17,13,2,3
81823,12,12,1,6
81826,12,12,1,8
81831,16,13,3,3
81832,2,2,1,10
81833,13,13,2,18
81839,12,12,1,8
81840,13,13,2,3
81841,5,4,2,0
81845,12,12,1,11
81846,20,15,2,126
81849,2,2,1,9
81852,15,13,4,7
81853,13,13,1,9
81854,13,13,1,8
81859,2,2,1,11
81862,2,2,1,10
81870,11,11,1,8
81872,17,17,2,3
81874,12,12,2,23
81875,12,12,1,8
81877,12,12,1,10
81881,2,2,1,8
81884,2,2,1,10
81887,12,12,1,8
81891,12,12,1,54
81892,28,18,5,0
81897,12,12,1,8
81898,17,13,6,4
81902,13,13,1,15
81903,13,13,2,12
81907,12,12,1,8
81910,19,13,3,2
81914,15,12,2,10
81915,12,12,1,8
81917,13,13,2,3
81923,13,13,2,42
81926,2,2,1,9
81930,2,2,1,9
81933,2,2,1,9
81935,12,12,1,44
81941,13,13,1,8
81946,13,13,1,9
81953,2,2,1,8
81955,12,12,1,19
81956,2,2,1,8
81957,13,13,1,13
8196,10,9,1,15
81965,12,12,1,57
8197,11,11,1,12
81972,15,14,2,5
81974,12,12,1,8
81975,14,14,2,0
