Idx,kind_of_L1,kind_of_L2,num_of_logins,between_early,between_late
73560,4,6,9,9,0
73561,5,6,11,11,0
73566,6,7,423,793,0
73571,3,5,8,10,0
73577,5,6,19,11,0
73582,4,6,10,3,0
73587,9,8,73,9,0
73589,4,6,9,4,0
73590,6,6,82,16,0
73597,3,5,8,14,0
73601,5,6,10,6,0
73602,4,6,10,9,0
73603,3,5,8,9,0
73614,6,6,14,11,0
73616,9,8,62,8,0
73617,3,5,8,10,0
73619,10,8,50,63,0
73625,4,6,10,63,0
73626,4,9,32,11,0
73627,3,5,8,11,0
73636,4,6,12,11,0
73637,4,6,12,11,0
73639,4,5,13,8,0
73645,3,5,8,6,0
73646,3,5,8,13,0
73647,4,6,11,24,0
73649,5,5,12,7,0
73650,5,6,33,76,0
73654,7,7,24,16,0
73658,4,5,13,42,0
73659,7,7,22,12,0
73664,4,6,14,8,0
73665,10,8,86,47,0
73666,6,7,52,9,0
73671,4,5,13,7,0
73673,4,6,10,6,0
73675,6,6,25,86,0
73679,4,5,9,6,0
73683,3,5,8,9,0
73687,4,6,10,11,0
73689,5,6,68,40,0
73691,8,6,17,6,0
73693,4,6,14,12,0
73696,4,6,19,10,0
73703,4,6,25,13,0
73707,4,6,25,127,0
73709,4,7,22,62,0
73712,6,7,26,174,0
73715,3,5,8,10,0
73719,4,6,32,11,0
73723,4,7,15,3,0
73725,3,5,8,12,0
73726,3,5,8,11,0
73728,3,5,8,6,0
73729,3,5,8,12,0
73730,3,5,8,11,0
73732,4,6,21,22,0
73734,4,6,23,12,0
73736,8,6,19,18,0
73738,6,6,14,5,0
73739,5,5,19,5,0
73741,3,5,9,12,0
73744,4,6,20,10,0
73747,6,7,38,39,0
73750,3,5,8,11,0
73752,3,5,8,13,0
73754,3,5,8,11,0
73758,12,7,81,10,0
73759,4,6,13,6,0
73761,4,6,10,11,0
73764,5,7,33,56,0
73765,5,6,11,11,0
73769,8,7,352,69,0
73770,4,6,22,12,0
73771,6,7,40,9,0
73773,4,6,27,13,0
73775,5,6,12,11,0
73778,3,5,8,12,0
73783,3,5,8,11,0
73785,4,6,13,6,0
73786,6,7,36,30,0
73787,4,6,11,11,0
73788,4,6,13,8,0
73797,5,7,29,24,0
73799,4,6,10,9,0
73805,4,6,10,84,0
73806,3,5,8,12,0
73807,4,6,14,10,0
73809,7,7,54,298,0
73811,5,6,12,129,0
73817,4,6,9,61,0
73818,4,5,9,7,0
73820,4,6,36,10,0
73821,5,5,69,9,0
73822,7,7,27,10,0
73830,3,4,7,5,0
73832,4,6,10,11,0
73839,3,4,7,7,0
73841,4,6,13,10,2
73846,5,6,35,8,0
73847,3,5,8,5,0
73848,7,9,19,8,0
73852,3,3,5,6,6
73853,3,5,8,10,0
73856,4,5,16,7,0
73861,6,5,20,6,0
73863,4,5,8,6,0
73868,5,5,20,6,0
73869,3,3,5,6,6
73872,6,7,44,10,0
73873,4,7,48,38,0
73878,6,7,19,47,0
73879,4,6,13,41,0
73880,5,5,31,109,0
73883,5,5,23,8,0
73886,5,5,16,6,0
73891,3,5,8,10,0
73892,10,8,30,5,0
73895,4,6,29,203,0
73896,4,6,16,10,0
73897,4,7,30,39,0
73898,4,5,13,8,0
73899,4,5,8,11,0
73906,4,5,13,5,0
73907,5,4,11,6,5
73913,3,4,7,6,0
73914,4,7,19,5,0
73915,5,5,15,3,0
73918,7,7,39,34,0
73925,4,6,13,5,0
73926,4,6,10,23,0
73930,4,4,6,5,5
73933,4,6,73,9,0
73934,5,6,27,9,0
73935,5,6,24,43,0
73936,4,6,9,139,2
73937,4,5,9,8,0
73943,4,6,13,109,0
73946,4,7,21,11,0
73952,5,6,20,11,0
73953,7,8,38,207,0
73957,5,7,31,8,0
73958,4,5,30,14,0
73959,7,8,34,10,0
73960,4,6,12,9,0
73961,4,6,15,10,0
73963,4,6,24,64,0
73964,4,6,11,23,0
73965,7,6,27,42,0
73967,4,5,10,5,0
73969,5,6,26,12,0
73972,3,5,8,10,0
73973,9,8,30,5,0
73975,3,5,8,10,0
73980,7,6,30,10,0
73983,6,7,39,8,0
73990,4,6,11,96,0
73993,7,7,33,12,0
74003,5,6,109,11,0
74009,4,5,22,6,0
74011,4,5,8,6,0
74013,5,5,18,8,0
74015,4,6,24,663,0
74016,3,5,8,11,0
74023,3,5,8,9,0
74026,4,5,9,7,0
74031,3,5,8,6,0
74032,3,5,8,10,0
74040,4,6,11,5,0
74041,4,5,8,23,0
74043,6,6,44,63,0
74045,4,5,12,96,8
74050,9,8,64,5,0
74051,4,6,10,11,0
74056,5,5,22,6,0
74063,4,5,8,8,0
74065,7,6,15,712,0
74066,5,6,15,38,0
74067,4,7,40,71,0
74070,5,6,16,11,0
74071,6,6,12,106,0
74072,4,6,27,11,0
74078,5,4,16,11,0
74080,4,6,21,50,0
74084,4,6,64,10,0
74088,5,7,62,23,0
74091,5,6,20,11,0
74094,4,6,12,11,0
74096,4,6,9,11,0
74097,7,8,50,52,0
74099,6,6,24,9,0
74101,4,6,46,11,0
74108,6,6,28,290,0
74109,4,7,14,5,0
74110,5,6,22,862,0
74115,3,5,8,13,0
74117,9,7,46,33,0
74119,3,5,8,11,0
74124,4,6,65,363,0
74129,4,7,25,45,0
74130,4,6,18,5,0
74132,7,7,56,10,0
74136,4,6,13,40,0
74141,5,7,20,196,0
74144,3,4,6,8,8
74152,4,6,10,11,0
74154,4,6,9,10,4
74155,6,8,29,10,0
74158,6,8,31,103,0
74161,4,7,16,6,0
74172,6,5,24,7,0
74174,5,6,18,11,0
74176,3,5,8,11,0
74177,5,6,31,11,0
74181,4,6,28,11,0
74187,3,5,8,9,0
74188,3,5,8,11,0
74189,4,6,34,20,0
74191,4,7,60,143,0
74195,5,6,28,11,0
74198,5,6,15,11,0
74201,4,8,63,68,0
74202,3,5,8,10,0
74211,5,6,17,29,0
74213,4,6,12,11,0
74218,6,9,22,11,0
74221,4,5,8,5,0
74226,3,5,8,5,0
74231,4,6,16,24,0
74233,4,6,12,8,0
74237,4,6,14,12,0
74238,7,7,23,11,0
74240,4,6,15,139,0
74247,3,5,8,11,0
74250,6,8,45,11,0
74254,5,6,10,11,0
74255,4,6,10,11,0
74257,3,5,8,11,0
74258,3,5,8,10,0
74260,3,4,7,6,0
74264,5,6,12,61,0
74266,4,5,9,12,0
74267,4,5,20,5,0
74269,6,8,46,12,0
74277,3,5,8,12,0
74282,4,6,17,11,7
74283,3,5,8,5,0
74285,7,8,48,1205,0
74287,4,6,22,36,0
74288,4,6,22,173,1
74289,4,5,9,8,0
74291,4,5,15,7,0
74297,5,7,27,100,0
74298,4,7,15,8,0
74308,5,5,13,7,0
74324,4,5,11,6,0
74326,4,6,24,11,0
74327,4,6,12,10,0
74330,5,7,59,61,0
74333,5,6,14,19,0
74334,4,6,20,10,0
74336,4,5,19,6,0
74338,6,8,61,110,0
74339,4,6,10,10,0
74341,3,4,7,6,0
74343,4,6,13,10,0
74346,4,5,8,6,0
74349,9,7,40,10,0
74357,4,6,19,26,0
74358,4,5,32,6,0
74359,6,8,48,116,0
74369,3,4,7,6,0
74372,3,5,8,4,0
74374,7,6,21,12,0
74375,3,5,8,11,0
74380,4,6,15,11,0
74383,4,6,18,10,0
74388,6,5,15,5,1
74394,4,5,11,7,0
74398,4,5,16,7,0
74408,4,5,10,6,0
74409,9,11,131,40,0
74411,6,7,12,9,0
74413,6,6,46,150,0
74414,4,6,48,124,0
74420,7,5,11,11,0
74427,4,5,14,11,0
74431,11,9,111,160,0
74436,4,5,9,6,0
74437,4,5,16,10,0
74440,5,6,14,11,0
74445,5,6,20,9,0
74453,4,5,10,6,0
74455,4,6,14,11,0
74461,4,6,10,10,0
74463,6,7,133,27,0
74465,5,5,20,5,0
74466,3,4,7,7,0
74467,6,7,52,43,0
74470,3,5,9,22,0
74471,7,7,57,122,0
74473,4,6,23,32,0
74476,5,6,21,121,0
74478,4,7,25,10,0
74482,4,6,20,10,0
74487,6,5,49,80,0
74488,3,5,8,11,0
74493,4,7,52,24,0
74495,4,6,10,9,0
74500,5,7,28,924,0
74506,3,4,7,6,0
74508,3,5,8,11,0
74509,4,7,18,11,0
74510,6,6,31,17,0
74512,6,7,28,12,0
74514,4,6,13,43,0
74516,3,5,8,12,0
74521,6,8,46,5,0
74523,3,5,8,11,0
74527,4,6,30,10,0
74528,5,6,35,11,0
74529,4,6,14,10,0
74532,4,6,14,11,0
74533,4,6,16,10,0
74535,3,5,8,13,0
74539,8,8,44,11,0
74544,3,5,8,11,0
74545,6,7,34,10,0
74546,4,6,74,107,0
74550,4,6,12,11,0
74551,3,5,8,10,0
74556,4,6,12,9,0
74559,8,7,33,11,0
74560,5,6,14,135,0
74562,7,7,21,11,0
74563,6,7,13,11,0
74564,8,6,34,10,0
74567,4,6,16,11,0
74573,6,7,44,50,0
74574,5,7,48,19,0
74580,7,8,18,9,0
74582,6,6,15,11,0
74583,4,6,38,10,0
74586,5,5,14,5,0
74590,4,5,10,11,9
74591,5,6,16,12,0
74592,3,5,8,11,0
74597,4,6,22,11,0
74606,4,6,9,122,0
74608,4,5,9,6,0
74609,4,6,22,11,0
74610,3,5,8,11,0
74613,4,6,11,11,0
74615,5,7,22,15,0
74617,4,6,12,10,0
74620,5,6,15,11,0
74621,4,7,36,11,0
74625,6,7,38,21,0
74628,4,5,11,5,0
74629,4,6,18,11,0
74631,4,6,12,11,0
74632,4,5,12,7,0
74633,3,5,9,29,0
74641,7,5,19,6,2
74648,6,5,24,13,4
74650,4,6,30,17,0
74651,7,9,48,10,0
74652,3,5,8,11,0
74658,4,5,12,14,0
74662,4,7,19,11,0
74664,4,6,9,10,0
74665,8,8,72,9,0
74666,4,6,25,15,0
74668,7,6,48,20,0
74678,4,5,15,7,0
74683,5,6,21,11,0
74684,4,5,9,7,0
74686,4,6,12,9,0
74687,4,6,11,10,6
74691,3,4,7,6,0
74692,6,6,32,36,0
74694,5,6,13,7,0
74695,4,6,14,11,0
74699,5,5,42,6,0
74703,3,4,7,10,10
74704,9,6,32,9,2
74705,7,8,63,8,0
74712,5,5,12,5,0
74719,3,5,8,11,0
74720,3,5,8,14,0
74723,7,6,23,718,0
74727,6,7,22,11,0
74728,4,6,24,11,0
74734,4,6,30,8,0
74737,5,6,42,31,0
74738,5,7,22,308,0
74739,3,4,7,12,0
74747,6,6,28,24,0
74751,4,6,22,11,0
74757,4,6,12,11,0
74758,7,5,28,5,0
74762,8,6,39,33,0
74766,3,4,7,7,0
74773,3,5,8,11,0
74777,5,5,17,11,0
74779,3,5,8,13,0
74785,4,6,16,11,0
74787,4,5,25,7,0
74792,3,5,8,11,0
74795,6,8,69,19,0
74796,3,5,9,10,0
74797,4,6,17,9,0
74799,3,5,8,11,0
74805,3,5,8,10,0
74807,4,6,10,10,0
74811,4,5,9,5,0
74812,9,7,53,64,0
74814,3,5,8,10,0
74825,5,5,51,6,0
74829,6,6,37,476,0
74831,3,5,8,12,0
74833,12,7,39,12,1
74839,8,7,27,10,0
74842,5,5,15,10,0
74843,7,6,15,103,0
74844,8,7,36,9,0
74846,4,6,26,7,0
74854,4,6,16,10,0
74855,3,4,7,5,0
74856,4,6,12,10,0
74862,5,5,16,6,0
74863,6,5,41,6,0
74864,5,7,28,105,0
74867,3,4,7,11,0
74875,4,6,10,11,0
74879,6,6,24,11,0
74881,4,5,9,10,0
74882,4,6,29,62,0
74884,7,7,29,9,0
74886,4,6,22,38,0
74888,3,5,8,10,0
74889,8,6,28,6,0
74895,4,4,15,4,1
74896,7,7,27,10,0
74902,9,8,41,9,0
74906,8,11,177,101,0
74907,4,6,13,13,0
74908,4,6,14,12,0
74910,4,5,15,5,0
74911,4,5,13,4,0
74914,5,6,11,25,0
74916,4,6,14,10,0
74924,3,5,8,10,0
74927,4,6,20,10,0
74928,6,6,44,36,0
74931,8,8,57,483,0
74935,4,6,20,10,0
74936,3,5,8,11,0
74940,4,6,21,10,0
74944,5,5,33,5,0
74945,4,6,17,54,0
74947,5,7,18,70,0
74948,3,5,8,11,0
74949,6,8,33,10,0
74950,6,7,43,10,0
74955,4,6,36,10,0
74956,4,6,22,11,0
74957,4,6,9,11,0
74958,3,5,8,11,0
74967,4,6,14,10,0
74969,3,5,8,10,0
74970,5,6,21,119,0
74971,7,7,90,10,0
74974,4,6,25,10,0
74975,7,7,31,1147,0
74978,4,6,14,20,0
74982,4,6,16,11,0
74984,4,6,27,12,0
74985,5,6,41,10,0
74986,4,6,19,10,0
74993,3,5,8,10,0
74994,5,6,25,10,0
74998,5,5,26,6,0
75000,5,5,16,52,0
75001,6,5,37,6,0
75005,7,6,23,11,0
75010,3,4,7,6,0
75011,3,5,8,11,0
75013,3,5,8,10,0
75014,4,6,12,10,0
75015,4,5,29,5,0
75018,8,8,54,63,0
75024,4,5,17,5,0
75025,6,6,17,76,0
75027,3,5,8,11,0
75028,4,6,31,26,0
75030,5,6,11,10,0
75032,5,4,22,6,3
75041,4,6,28,11,0
75045,3,5,8,10,0
75046,4,6,17,35,0
75049,7,6,19,6,0
75051,4,6,46,65,0
75056,4,6,10,11,0
75057,9,8,28,12,0
75059,3,5,8,10,0
75060,3,5,8,12,0
75061,7,6,20,6,0
75062,4,6,18,10,0
75063,3,5,8,11,0
75064,5,6,51,26,0
75065,4,6,31,177,0
75067,3,4,7,5,0
75068,4,6,23,12,0
75069,4,7,51,16,0
75072,4,7,26,47,0
75078,4,6,18,42,0
75079,3,5,8,12,0
75080,5,6,17,11,0
75084,4,6,24,12,0
75087,4,6,14,10,0
75089,4,6,16,10,0
75095,6,7,47,11,0
75108,4,6,16,11,0
75111,5,4,25,740,0
75112,6,7,39,20,0
75118,8,8,58,97,0
75120,7,6,34,10,0
75122,4,6,17,42,0
75124,3,5,8,12,0
75125,5,6,25,79,0
75126,5,6,15,10,0
75129,4,6,12,12,0
75131,3,5,8,12,0
75133,3,5,8,11,0
75134,4,5,30,11,0
75135,9,8,108,11,0
75136,3,5,8,11,0
75140,8,9,97,156,0
75141,4,6,18,12,0
75142,4,6,10,12,0
75147,4,6,26,11,0
75148,4,6,17,11,0
75158,3,5,8,11,0
75161,5,6,27,17,0
75162,4,6,19,10,0
75164,9,7,64,36,0
75173,4,7,21,15,0
75174,8,7,55,11,0
75176,6,6,41,6,0
75183,4,5,13,11,0
75189,9,6,34,11,0
75192,4,6,26,33,0
75194,4,6,11,51,0
75196,5,5,15,11,0
75203,4,6,10,10,0
75213,3,5,8,11,0
75220,4,6,10,10,0
75222,6,6,18,10,0
75224,4,5,15,10,0
75225,6,7,16,74,0
75227,8,4,38,59,1
75228,4,6,15,20,0
75239,6,6,31,5,0
75244,6,6,70,25,0
75245,3,5,8,10,0
75248,4,6,10,10,0
75250,5,7,38,15,0
75251,4,6,16,32,0
75252,5,6,31,9,0
75258,5,5,11,5,0
75265,4,6,10,10,0
75266,4,7,16,4,0
75270,6,9,70,53,0
75277,5,5,42,5,0
75280,4,5,11,4,0
75281,5,6,39,47,0
75288,3,5,8,8,0
75289,4,6,22,8,0
75292,3,5,8,8,0
75294,5,5,28,15,0
75298,5,5,37,35,0
75303,4,6,10,9,0
75306,8,7,38,1033,0
75307,4,7,32,119,0
75308,5,8,53,6,0
75309,6,6,25,6,0
75310,7,6,32,128,0
75312,8,7,43,42,0
75321,9,9,35,5,0
75327,4,5,17,720,0
75328,4,6,10,8,0
75333,4,6,12,9,0
75343,4,7,93,24,0
75344,3,5,8,10,0
75347,6,6,17,8,0
75349,4,6,14,9,0
75350,8,8,81,11,0
75352,4,6,31,50,0
75354,3,5,8,9,0
75355,4,5,15,3,0
75356,3,5,8,8,0
75363,4,8,18,8,0
75364,4,6,12,8,0
75366,3,5,8,9,0
75373,4,6,10,8,0
75377,4,6,12,9,0
75378,4,5,55,11,0
75379,4,6,16,8,0
75381,4,6,22,8,0
75393,4,6,14,11,0
75396,6,6,17,7,0
75401,3,4,7,9,0
75406,3,4,16,115,0
75411,7,8,29,16,0
75415,3,4,7,8,0
75419,3,5,8,8,0
75421,5,6,14,8,0
75423,5,6,18,9,0
75425,5,6,16,9,0
75426,4,5,29,8,0
75427,7,6,22,292,0
75428,7,6,37,45,0
75429,4,7,17,9,0
75435,4,5,23,6,0
75439,5,4,10,4,2
75443,3,5,8,9,0
75448,5,7,21,2,0
75449,5,5,15,11,0
75452,4,6,14,8,0
75457,5,7,11,23,0
75458,4,6,20,9,0
75461,6,7,20,121,0
75462,4,6,14,8,0
75466,4,5,13,5,0
75469,3,5,8,7,0
75476,3,5,8,8,0
75477,6,6,40,9,1
75485,3,4,7,9,0
75486,5,6,21,45,0
75487,4,6,19,12,0
75488,8,7,69,31,0
75490,6,6,37,129,1
75491,7,6,13,41,0
75495,6,6,12,180,0
75511,3,5,8,8,0
75520,4,6,9,6,0
75521,7,7,44,14,0
75523,4,5,9,7,0
75533,6,7,33,7,0
75535,6,6,24,111,0
75539,4,6,13,9,0
75540,4,6,31,9,0
75541,7,7,27,8,0
75546,4,6,24,10,0
75547,4,5,55,12,0
75548,3,4,7,9,0
75554,5,6,30,6,0
75557,4,5,9,9,0
75561,3,5,8,8,0
75566,4,6,10,8,0
75567,8,7,82,9,0
75568,4,6,18,50,0
75569,4,4,18,204,0
75570,4,6,39,8,0
75571,4,6,10,8,0
75572,4,6,32,8,0
75575,4,6,10,9,0
75576,4,6,10,8,0
75587,3,5,8,9,0
75588,3,4,7,8,0
75590,10,10,86,17,0
75591,4,6,16,7,0
75592,7,5,43,9,2
75599,4,6,10,9,0
75602,5,6,149,42,0
75603,4,6,13,12,0
75605,4,5,19,4,0
75611,4,6,24,8,0
75612,3,5,8,10,0
75613,4,6,15,268,0
75614,3,5,8,8,0
75617,3,5,8,8,0
75619,5,5,12,10,0
75622,7,6,21,8,0
75624,4,7,18,8,3
75627,6,8,38,4,0
75631,5,7,29,12,0
75633,3,5,8,8,0
75635,4,5,21,9,0
75636,4,6,10,8,0
75638,8,7,41,8,0
75639,4,5,8,4,0
75640,4,6,14,8,0
75643,6,6,39,29,0
75644,4,6,10,8,0
75645,4,5,12,4,0
75646,4,5,13,8,0
75649,9,7,101,8,0
75651,5,6,26,22,0
75653,4,6,18,49,0
75654,7,8,36,8,0
75655,4,7,54,6,0
75657,3,5,7,8,4
75659,7,6,22,556,0
75666,4,6,25,8,0
75668,4,8,144,164,0
75669,6,6,44,8,0
75670,5,6,23,4,0
75671,5,6,21,8,0
75674,4,6,13,19,0
75676,4,6,14,42,0
75678,6,6,19,26,0
75682,6,7,14,8,0
75684,4,6,10,8,0
75685,3,5,8,8,0
75687,3,5,8,8,0
75692,4,6,18,8,0
75696,6,6,22,220,0
75701,4,6,15,18,0
75710,5,5,23,26,0
75716,3,3,56,8,0
75718,4,5,8,8,0
75720,3,5,8,8,0
75722,3,5,8,8,0
75723,7,7,22,8,0
75727,4,6,18,16,0
75729,3,4,7,8,0
75734,3,5,8,8,0
75739,4,6,10,8,0
75740,3,4,7,8,0
75741,5,5,30,4,0
75745,4,6,14,8,0
75746,4,6,19,8,0
75751,3,5,8,8,0
75752,6,5,30,110,0
75753,5,6,17,8,0
75754,6,7,41,33,0
75756,4,6,13,22,0
75765,7,6,17,8,0
75766,8,8,24,12,0
75769,4,6,27,8,0
75770,4,6,10,8,0
75771,3,5,8,10,0
75777,6,8,43,8,0
75780,4,6,13,11,0
75785,4,6,22,43,0
75788,4,6,24,57,0
75789,4,6,14,10,0
75790,5,6,15,11,0
75791,4,7,29,299,0
75795,5,6,13,7,0
75796,4,7,139,153,0
75799,4,5,17,4,0
75803,4,6,15,161,0
75804,4,6,16,10,1
75807,5,6,20,71,0
75809,5,5,13,4,0
75820,4,5,30,29,5
75824,8,8,84,102,0
75826,3,5,8,10,0
75829,3,5,8,10,0
75830,4,6,10,10,0
75834,3,5,8,8,0
75836,5,6,20,10,0
75838,5,5,18,14,0
75841,5,6,13,8,0
75842,5,5,16,9,0
75843,3,5,8,10,0
75856,6,7,43,143,0
75863,5,6,24,10,0
75864,4,6,10,8,0
75873,4,6,12,11,0
75874,8,6,61,21,0
75875,4,6,18,10,0
75876,5,6,17,72,0
75878,4,5,23,4,0
75883,4,6,14,292,0
75885,4,5,32,8,0
75895,4,6,12,10,0
75897,6,7,16,4,0
75901,4,6,14,10,0
75902,5,6,12,81,0
75903,4,5,42,39,0
75912,3,5,8,10,0
75913,3,5,8,10,0
75918,4,6,35,12,0
75922,4,5,19,10,0
75925,4,6,27,22,0
75927,5,5,17,34,0
75932,6,5,121,10,0
75936,12,9,33,71,0
75944,5,6,18,11,0
75946,4,6,10,10,0
75947,4,6,10,9,0
75949,3,5,8,10,0
75951,4,6,46,9,0
75956,3,5,8,10,0
75958,3,3,26,219,0
75961,5,6,19,10,0
75963,3,6,9,12,0
75968,7,6,12,12,0
75972,6,6,57,10,0
75973,3,5,8,8,0
75975,6,6,13,8,0
75979,4,6,10,11,0
75980,4,5,10,21,0
75981,7,6,45,12,0
75985,4,6,29,16,0
75990,5,6,21,10,0
75991,7,7,27,12,0
75994,3,5,8,9,0
75995,4,6,20,8,0
75999,3,5,8,10,0
76000,3,5,8,10,0
76001,7,7,25,10,0
76003,6,6,21,8,0
76005,4,6,10,10,0
76007,5,6,14,45,0
76009,4,5,21,10,0
76017,5,6,19,116,0
76020,4,6,16,8,0
76021,6,7,29,10,0
76022,3,5,8,10,0
76024,4,6,11,136,0
76025,4,6,56,4,0
76026,8,11,188,1032,0
76027,6,6,14,4,0
76037,4,7,16,42,0
76038,4,6,20,83,0
76041,5,7,24,10,0
76043,4,6,20,10,0
76046,4,6,16,1100,0
76049,3,4,6,6,6
76051,4,6,11,10,0
76052,3,5,8,8,0
76056,3,4,7,12,0
76061,4,6,10,10,0
76064,4,6,36,48,0
76066,4,6,24,208,0
76067,9,7,59,14,0
76068,4,5,17,49,4
76075,4,5,9,11,0
76079,4,5,11,8,0
76086,4,6,10,11,0
76091,8,6,18,11,0
76092,4,5,10,33,7
76095,4,6,20,8,0
76096,5,6,38,170,0
76098,4,5,9,4,0
76102,4,6,19,11,0
76103,6,8,115,21,0
76106,8,8,37,8,0
76107,6,8,84,25,0
76108,4,5,9,11,0
76109,4,5,23,8,0
76111,5,6,34,28,0
76113,4,5,14,11,0
76115,5,6,18,4,0
76116,9,8,105,11,0
76119,9,8,25,10,0
76120,3,5,8,11,0
76121,4,6,16,12,0
76124,8,7,111,4,0
76125,4,5,13,13,1
76129,4,6,20,82,0
76131,6,5,38,11,0
76132,4,5,24,11,3
76133,3,4,7,4,0
76135,4,6,23,11,0
76139,3,5,8,11,0
76140,4,6,15,8,1
76143,4,5,8,12,0
76144,5,6,19,11,0
76147,5,6,26,268,0
76152,4,5,21,11,0
76154,4,6,11,23,0
76158,4,6,21,11,0
76160,3,5,8,11,0
76161,4,5,13,35,0
76168,4,6,10,7,0
76171,5,5,99,379,0
76173,4,6,10,10,0
76177,8,7,25,9,0
76180,8,7,40,9,0
76181,5,6,91,9,0
76182,4,5,9,3,0
76191,4,6,10,11,0
76192,4,5,18,10,0
76196,6,6,23,10,0
76199,4,5,9,7,0
76202,4,6,34,208,0
76205,4,5,10,11,0
76208,3,5,8,7,0
76209,3,4,7,3,0
76213,4,4,8,10,0
76216,5,5,25,10,0
76217,8,6,41,10,0
76218,4,6,15,11,0
76219,3,5,8,11,0
76220,4,5,14,11,0
76230,3,4,7,11,0
76231,3,4,7,11,0
76237,3,5,8,10,0
76239,3,4,7,4,0
76245,3,4,7,3,0
76250,4,5,11,11,0
76252,4,6,19,7,0
76255,3,5,8,10,0
76257,5,7,16,288,0
76258,4,5,9,3,0
76264,4,6,10,10,0
76265,4,6,49,149,0
76266,4,6,14,10,0
76268,4,6,17,11,0
76269,4,6,17,10,0
76270,5,5,18,10,0
76274,4,6,18,10,0
76276,4,6,10,10,0
76279,4,6,21,10,0
76281,5,7,19,205,0
76290,6,6,18,66,0
76293,5,6,45,7,0
76294,4,6,31,10,0
76296,6,7,17,5,0
76301,5,7,61,80,0
76310,4,4,46,221,0
76311,3,5,8,10,0
76313,6,7,18,26,0
76327,8,9,48,100,0
76329,3,4,7,13,0
76330,3,5,8,12,0
76332,3,5,8,11,0
76336,4,5,9,11,0
76338,3,5,8,11,0
76339,7,6,59,14,0
76344,4,6,16,11,0
76351,4,5,17,11,0
76354,4,5,9,12,0
76355,15,10,63,49,0
76356,5,6,14,11,0
76360,7,7,98,38,0
76368,4,6,10,42,0
76372,7,7,33,11,0
76374,3,5,8,10,0
76382,9,8,27,7,0
76392,3,5,8,11,0
76393,3,5,8,11,0
76396,5,7,50,142,0
76400,6,7,47,11,0
76401,3,3,7,7,0
76404,4,5,29,11,0
76407,4,5,9,11,0
76410,4,6,10,12,0
76411,4,5,9,3,0
76418,4,6,10,7,0
76421,4,7,20,73,0
76422,6,6,24,10,0
76425,3,5,8,7,0
76430,6,7,54,133,0
76435,7,6,43,10,0
76439,9,8,44,124,0
76441,5,6,29,112,0
76451,4,6,10,6,0
76453,7,5,27,11,0
76456,6,6,37,63,0
76457,3,5,8,13,0
76460,4,6,12,7,0
76465,4,6,22,14,0
76467,4,6,10,10,0
76468,4,6,17,11,0
76470,4,6,11,11,0
76471,7,6,44,373,0
76481,4,6,62,46,0
76483,4,6,12,11,0
76486,7,7,22,11,0
76491,5,4,23,8,0
76493,4,7,33,11,0
76495,7,6,23,7,0
76499,6,6,28,43,0
76501,5,6,21,50,0
76504,4,6,45,14,0
76506,3,5,8,9,0
76510,4,6,10,10,0
76513,3,5,8,11,0
76514,8,7,85,16,0
76515,8,7,47,10,0
76520,9,7,24,7,0
76521,4,5,15,10,0
76524,4,6,10,12,0
76532,5,5,13,34,0
76535,4,6,54,7,0
76540,4,5,11,11,0
76546,6,7,45,4,0
76547,6,6,45,11,0
76548,4,6,11,10,0
76550,4,5,11,13,0
76552,4,6,17,11,0
76555,6,7,47,12,0
76556,4,6,9,14,0
76561,3,5,8,11,0
76564,4,5,22,11,0
76565,5,6,62,7,0
76569,5,5,12,11,0
76570,4,6,10,11,0
76572,5,6,21,604,0
76573,7,7,41,173,0
76576,6,6,14,11,0
76577,10,8,58,89,0
76588,4,6,10,11,0
76590,7,8,47,56,0
76598,12,7,52,25,0
76601,6,6,19,660,0
76606,8,6,16,7,0
76613,4,5,11,45,0
76614,3,4,7,14,0
76619,3,5,8,12,0
76620,6,6,17,7,0
76621,5,5,20,51,2
76622,7,7,53,24,0
76626,7,6,39,15,0
76639,6,7,40,12,0
76642,3,5,8,12,0
76643,4,6,9,12,0
76644,6,6,29,12,0
76648,7,7,27,14,0
76650,4,5,18,7,0
76651,4,5,20,12,0
76652,4,6,13,12,0
76658,4,5,11,12,0
76659,5,6,17,7,0
76660,6,6,13,12,0
76663,7,6,58,12,0
76664,5,6,39,13,0
76670,4,6,9,58,0
76671,3,4,7,14,0
76674,4,6,17,109,0
76675,3,4,7,11,0
76676,4,6,10,13,0
76677,5,5,17,12,0
76679,6,7,19,12,0
76685,4,6,24,7,0
76687,4,6,11,41,0
76688,4,5,23,12,0
76691,3,5,8,12,0
76696,4,6,21,11,0
76697,5,6,23,12,0
76702,5,6,14,8,0
76709,6,7,352,28,0
76711,7,6,12,65,0
76712,6,6,40,113,0
76717,6,7,27,10,0
76718,4,6,27,40,0
76720,4,5,31,10,0
76723,4,6,12,11,0
76725,5,6,11,6,0
76727,7,7,16,650,0
76729,4,6,10,8,0
76730,4,6,12,11,0
76734,5,7,40,47,0
76735,4,5,15,11,0
76736,7,8,31,203,0
76737,7,6,46,11,0
76739,8,7,55,77,0
76740,4,5,9,11,0
76741,4,6,12,10,0
76742,5,6,12,11,0
76744,4,5,9,11,0
76745,4,7,29,7,0
76747,4,5,42,10,0
76760,4,6,12,31,0
76763,4,6,11,107,0
76767,4,6,10,6,0
